Date,Close/Last,Volume,Open,High,Low
05/07/2021,$62.046,3635270,$60.897,$63.18,$60.833
05/06/2021,$60.908,3551950,$61.288,$62.277,$58.701
05/05/2021,$62.345,4974750,$63.00,$65.199,$60.89
05/04/2021,$61.688,5146250,$61.951,$62.80,$59.8888
05/03/2021,$63.562,4644910,$67.397,$67.397,$63.439
04/30/2021,$65.716,5596910,$64.702,$67.50,$64.632
04/29/2021,$65.501,4397460,$66.50,$67.50,$63.791
04/28/2021,$68.082,2972810,$67.36,$68.90,$66.55
04/27/2021,$67.699,5112980,$67.30,$68.50,$65.50
04/26/2021,$65.882,4791030,$63.676,$65.98,$62.80
04/23/2021,$61.304,6618920,$57.589,$61.84,$56.90
04/22/2021,$59.82,7152860,$64.201,$65.05,$59.40
04/21/2021,$65.046,4179340,$62.84,$66.546,$62.84
04/20/2021,$64.645,5524040,$63.90,$64.80,$61.40
04/19/2021,$63.752,8798870,$65.004,$66.50,$62.35
04/16/2021,$69.362,7627930,$70.71,$72.00,$68.50
04/15/2021,$74.015,6863360,$75.317,$75.494,$70.90
04/14/2021,$73.55,15824940,$88.098,$88.21,$73.00
04/13/2021,$84.854,17021780,$74.50,$86.999,$73.479
04/12/2021,$71.824,4812220,$73.519,$74.594,$70.485
04/09/2021,$71.10,3446770,$70.999,$72.00,$68.946
04/08/2021,$69.012,4361170,$67.07,$70.2712,$66.4384
04/07/2021,$65.62,4522420,$67.80,$69.5566,$65.20
04/06/2021,$70.458,5936600,$72.119,$72.119,$67.699
04/05/2021,$72.055,4858780,$70.975,$73.6035,$69.329
04/01/2021,$70.356,4023920,$68.846,$72.583,$68.7458
03/31/2021,$67.88,5614520,$64.761,$69.421,$64.138
03/30/2021,$65.398,5625730,$64.246,$66.68,$62.031
03/29/2021,$63.134,4431140,$65.886,$66.293,$62.723
03/26/2021,$62.40,5241380,$62.60,$64.23,$60.038
03/25/2021,$62.091,8815840,$58.0695,$62.6415,$56.60
03/24/2021,$62.157,7068250,$70.532,$71.05,$61.522
03/23/2021,$67.721,7168580,$71.681,$73.5351,$67.001
03/22/2021,$72.456,4988100,$76.72,$77.50,$72.15
03/19/2021,$77.704,9565320,$74.953,$78.527,$71.4539
03/18/2021,$73.205,6218900,$75.452,$80.899,$72.801
03/17/2021,$77.099,5431670,$70.223,$78.507,$69.827
03/16/2021,$72.429,4151180,$75.879,$77.00,$70.1433
03/15/2021,$76.901,4407090,$78.833,$80.90,$76.3665
03/12/2021,$78.40,4675520,$75.98,$81.00,$75.003
03/11/2021,$80.375,5284900,$77.50,$80.50,$76.1127
03/10/2021,$75.655,6430180,$75.00,$75.903,$71.10
03/09/2021,$71.599,8736120,$68.657,$73.548,$68.175
03/08/2021,$62.419,6721080,$64.501,$66.9455,$61.70
03/05/2021,$62.024,13547510,$65.765,$66.30,$53.722
03/04/2021,$64.566,12206140,$71.298,$73.799,$61.00
03/03/2021,$73.157,7720600,$78.178,$79.80,$72.781
03/02/2021,$74.85,6439860,$81.51,$81.7486,$74.1072
03/01/2021,$78.244,7680380,$79.84,$80.50,$75.888
02/26/2021,$75.041,11783600,$68.712,$80.406,$68.114
02/25/2021,$73.161,7840610,$84.094,$84.50,$72.61
02/24/2021,$81.769,12004830,$73.40,$82.2145,$71.588
02/23/2021,$69.123,18754950,$80.001,$80.1575,$66.00
02/22/2021,$87.60,7659210,$87.10,$93.228,$86.50
02/19/2021,$96.372,11530630,$94.50,$100.80,$91.459
02/18/2021,$92.778,7943510,$92.69,$96.00,$90.206
02/17/2021,$94.18,18192320,$93.95,$95.40,$87.80
02/16/2021,$95.50,15017200,$107.084,$108.2568,$95.423
02/12/2021,$103.431,7674280,$101.559,$104.4889,$96.101
02/11/2021,$100.994,16131560,$113.72,$113.992,$97.702
02/10/2021,$97.448,22972540,$119.601,$119.90,$95.036
02/09/2021,$127.294,23197090,$113.774,$131.50,$106.5407
02/08/2021,$104.10,20997740,$92.583,$105.00,$89.001
02/05/2021,$80.60,7666720,$77.118,$80.601,$74.502
02/04/2021,$76.559,6365030,$77.09,$77.1228,$71.75
02/03/2021,$74.119,9211890,$70.164,$75.383,$69.599
02/02/2021,$68.792,5342780,$65.001,$69.128,$63.817
02/01/2021,$63.456,5555000,$62.034,$63.986,$58.605
01/29/2021,$61.731,14354190,$68.00,$69.6476,$60.75
01/28/2021,$57.8375,7630460,$56.13,$60.533,$55.151
01/27/2021,$54.01,6563770,$53.323,$54.9465,$50.57
01/26/2021,$55.981,4789170,$55.50,$56.4648,$54.60
01/25/2021,$57.142,6833520,$59.03,$59.9081,$55.114
01/22/2021,$57.703,11332760,$52.501,$58.25,$52.50
01/21/2021,$52.046,11784700,$51.405,$53.255,$50.46
01/20/2021,$55.082,12316610,$57.925,$58.90,$53.20
01/19/2021,$59.221,10377700,$61.653,$62.145,$57.90
01/15/2021,$57.807,16088990,$60.71,$62.284,$57.40
01/14/2021,$63.10,19117760,$54.261,$63.16,$53.8623
01/13/2021,$51.926,6174580,$50.073,$52.399,$49.234
01/12/2021,$51.424,6717660,$50.278,$51.995,$48.851
01/11/2021,$49.549,14856440,$47.214,$51.1985,$46.451
01/08/2021,$53.164,16453870,$56.507,$56.866,$51.3315
01/07/2021,$53.575,22844050,$52.132,$55.986,$50.211
01/06/2021,$48.055,15360310,$43.084,$48.302,$43.084
01/05/2021,$42.863,11006240,$42.105,$43.84,$40.651
01/04/2021,$42.522,14679020,$41.633,$44.439,$41.001
12/31/2020,$38.855,7396120,$39.102,$39.998,$37.7115
12/30/2020,$38.997,9352410,$37.70,$39.982,$37.10
12/29/2020,$36.607,7351730,$36.70,$37.124,$34.40
12/28/2020,$37.00,10977120,$36.729,$37.999,$35.402
12/24/2020,$32.261,2526130,$33.70,$33.8828,$32.036
12/23/2020,$33.718,5940570,$33.467,$34.32,$32.516
12/22/2020,$33.15,6421770,$32.699,$33.593,$32.037
12/21/2020,$31.76,7129070,$29.763,$32.20,$29.502
12/18/2020,$30.12,13231450,$29.50,$30.40,$28.717
12/17/2020,$29.78,12493030,$32.10,$32.2325,$29.329
12/16/2020,$29.912,11191800,$31.27,$31.50,$29.80
12/15/2020,$28.579,5410280,$28.371,$28.983,$27.739
12/14/2020,$27.953,8305790,$29.893,$30.00,$27.638
12/11/2020,$28.592,3758830,$28.995,$29.5253,$27.944
12/10/2020,$29.033,5052300,$28.517,$29.177,$28.238
12/09/2020,$28.621,13241360,$28.412,$29.114,$27.409
12/08/2020,$28.945,14912360,$31.70,$31.80,$28.811
12/07/2020,$33.622,3539950,$33.007,$34.972,$32.553
12/04/2020,$32.80,2967860,$32.6618,$33.721,$31.738
12/03/2020,$33.16,2544130,$32.784,$33.279,$32.206
12/02/2020,$32.132,4080880,$32.30,$33.00,$31.054
12/01/2020,$32.40,7994100,$32.40,$35.894,$31.686
11/30/2020,$34.277,15650140,$30.03,$34.75,$29.90
11/27/2020,$27.126,5619020,$25.50,$28.00,$25.3511
11/25/2020,$27.0275,8851140,$25.43,$27.722,$25.202
11/24/2020,$24.723,11249750,$22.57,$24.8835,$22.241
11/23/2020,$22.076,2011150,$22.70,$22.70,$21.437
11/20/2020,$22.211,2120540,$21.742,$22.70,$21.62
11/19/2020,$21.711,1432740,$21.20,$21.897,$20.911
11/18/2020,$21.296,3780410,$21.179,$22.685,$21.179
11/17/2020,$20.82,1963000,$20.415,$20.968,$19.956
11/16/2020,$20.393,2020280,$19.433,$20.437,$19.2208
11/13/2020,$19.227,1649180,$18.848,$19.391,$18.656
11/12/2020,$18.694,1771690,$19.536,$19.608,$18.564
11/11/2020,$19.216,1330400,$18.816,$19.322,$18.725
11/10/2020,$18.614,1695470,$18.458,$18.969,$18.40
11/09/2020,$18.5005,3110780,$18.399,$18.727,$18.174
11/06/2020,$18.562,1584960,$18.379,$18.618,$17.75
11/05/2020,$18.168,1731550,$17.85,$18.3601,$17.7851
11/04/2020,$17.253,1103540,$17.295,$17.836,$17.144
11/03/2020,$17.195,910040,$16.976,$17.261,$16.778
11/02/2020,$16.657,1256550,$16.891,$16.923,$16.25
10/30/2020,$16.707,2360740,$16.196,$16.725,$15.954
10/29/2020,$16.196,1836670,$16.239,$16.707,$16.173
10/28/2020,$16.215,3873730,$18.00,$18.2453,$16.16
10/27/2020,$17.558,1706700,$17.603,$17.90,$17.253
10/26/2020,$17.50,1688130,$18.448,$18.70,$17.253
10/23/2020,$18.43,1203880,$18.327,$18.497,$18.119
10/22/2020,$18.305,1783260,$18.549,$18.621,$17.80
10/21/2020,$18.105,2735270,$17.489,$18.575,$17.489
10/20/2020,$16.907,3116100,$16.456,$17.235,$16.404
10/19/2020,$16.414,873030,$16.56,$16.768,$16.343
10/16/2020,$16.47,384910,$16.598,$16.736,$16.469
10/15/2020,$16.597,531030,$16.243,$16.687,$16.233
10/14/2020,$16.424,539520,$16.639,$16.784,$16.28
10/13/2020,$16.608,585630,$16.56,$16.654,$16.403
10/12/2020,$16.646,881520,$16.716,$16.94,$16.43
10/09/2020,$16.473,1020610,$16.459,$16.553,$16.065
10/08/2020,$16.394,1679740,$15.533,$16.479,$15.533
10/07/2020,$15.309,517800,$15.10,$15.344,$15.0825
10/06/2020,$15.004,912340,$14.932,$15.4354,$14.923
10/05/2020,$14.821,495430,$14.773,$14.974,$14.69
10/02/2020,$14.646,1102680,$14.632,$14.995,$14.516
10/01/2020,$14.896,694170,$15.066,$15.271,$14.855
09/30/2020,$15.056,823790,$15.022,$15.307,$14.986
09/29/2020,$14.969,623970,$15.067,$15.11,$14.808
09/28/2020,$15.146,1443970,$14.845,$15.341,$14.845
09/25/2020,$14.613,1692740,$14.617,$14.696,$14.499
09/24/2020,$14.606,1221850,$14.738,$14.806,$14.46
09/23/2020,$14.828,1116530,$15.38,$15.477,$14.811
09/22/2020,$15.425,896600,$15.337,$15.465,$14.9387
09/21/2020,$15.216,1597000,$15.77,$15.77,$14.9205
09/18/2020,$15.959,3469670,$16.552,$16.6169,$15.744
09/17/2020,$16.361,1798000,$17.34,$17.34,$16.259
09/16/2020,$17.49,4596690,$15.894,$17.656,$15.775
09/15/2020,$15.575,2621230,$14.50,$15.599,$14.381
09/14/2020,$14.262,695050,$14.163,$14.304,$14.021
09/11/2020,$14.113,1164030,$14.087,$14.1405,$13.884
09/10/2020,$13.972,1486610,$14.172,$14.309,$13.944
09/09/2020,$14.115,1407420,$13.983,$14.2355,$13.90
09/08/2020,$13.882,883910,$14.061,$14.315,$13.882
09/04/2020,$14.219,1248270,$14.441,$14.441,$13.689
09/03/2020,$14.428,789950,$14.875,$14.875,$14.391
09/02/2020,$15.00,1004830,$14.846,$15.123,$14.774
09/01/2020,$14.882,863490,$14.501,$14.9105,$14.501
08/31/2020,$14.444,802910,$14.726,$14.796,$14.399
08/28/2020,$14.689,838570,$14.749,$15.046,$14.668
08/27/2020,$14.652,760870,$14.733,$14.762,$14.414
08/26/2020,$14.606,820040,$14.868,$14.896,$14.5765
08/25/2020,$14.696,1165050,$14.87,$15.029,$14.655
08/24/2020,$14.858,879930,$14.65,$14.928,$14.536
08/21/2020,$14.508,734640,$14.44,$14.592,$14.354
08/20/2020,$14.414,1006740,$14.175,$14.506,$14.175
08/19/2020,$14.167,1560090,$14.339,$14.339,$13.9715
08/18/2020,$14.314,1218240,$14.444,$14.598,$14.175
08/17/2020,$14.384,2295090,$14.801,$15.17,$14.184
08/14/2020,$14.663,2857870,$13.762,$14.675,$13.75
08/13/2020,$13.70,752160,$13.848,$13.9345,$13.685
08/12/2020,$13.704,1807220,$13.502,$14.075,$13.502
08/11/2020,$13.489,3338920,$14.199,$14.5429,$13.479
08/10/2020,$12.362,472530,$12.338,$12.441,$12.238
08/07/2020,$12.339,369620,$12.30,$12.401,$12.234
08/06/2020,$12.335,348080,$12.38,$12.39,$12.215
08/05/2020,$12.395,523010,$12.411,$12.517,$12.334
08/04/2020,$12.332,502230,$12.312,$12.339,$12.1835
08/03/2020,$12.366,526220,$12.437,$12.437,$12.248
07/31/2020,$12.392,824350,$12.17,$12.426,$12.00
07/30/2020,$12.215,559940,$12.073,$12.296,$12.0545
07/29/2020,$12.274,1438400,$12.399,$12.726,$11.865
07/28/2020,$11.781,670540,$11.706,$11.925,$11.587
07/27/2020,$11.766,677610,$11.755,$11.855,$11.6258
07/24/2020,$11.695,545040,$11.887,$11.9242,$11.632
07/23/2020,$11.976,499000,$12.069,$12.2585,$11.934
07/22/2020,$12.121,417010,$12.106,$12.251,$11.994
07/21/2020,$12.104,729280,$12.148,$12.20,$12.004
07/20/2020,$12.051,314240,$11.81,$12.142,$11.81
07/17/2020,$11.834,400880,$11.805,$11.972,$11.723
07/16/2020,$11.846,611740,$11.957,$11.957,$11.785
07/15/2020,$12.045,802990,$11.805,$12.1435,$11.786
07/14/2020,$11.666,1080210,$11.629,$11.741,$11.421
07/13/2020,$11.579,681420,$11.811,$11.978,$11.568
07/10/2020,$11.766,478090,$11.765,$11.866,$11.718
07/09/2020,$11.737,394690,$11.789,$11.838,$11.609
07/08/2020,$11.822,934090,$11.757,$11.824,$11.681
07/07/2020,$11.809,487190,$11.962,$12.102,$11.775
07/06/2020,$11.975,802250,$11.883,$12.068,$11.792
07/02/2020,$11.735,502850,$11.865,$11.943,$11.70
07/01/2020,$11.78,411590,$11.779,$11.997,$11.767
06/30/2020,$11.829,476880,$11.805,$11.977,$11.766
06/29/2020,$11.85,452980,$11.719,$11.966,$11.718
06/26/2020,$11.60,1331500,$11.689,$11.725,$11.415
06/25/2020,$11.779,583940,$11.383,$11.791,$11.355
06/24/2020,$11.438,564080,$11.707,$11.707,$11.405
06/23/2020,$11.754,496820,$11.927,$11.958,$11.722
06/22/2020,$11.871,638720,$11.901,$11.999,$11.747
06/19/2020,$11.819,4881430,$12.086,$12.086,$11.569
06/18/2020,$11.946,865010,$12.059,$12.143,$11.827
06/17/2020,$12.173,498550,$12.275,$12.275,$12.014
06/16/2020,$12.196,422080,$12.579,$12.613,$12.111
06/15/2020,$12.267,1107930,$11.578,$12.389,$11.508
06/12/2020,$11.802,652470,$12.029,$12.1935,$11.576
06/11/2020,$11.734,682460,$12.154,$12.19,$11.699
06/10/2020,$12.392,540600,$12.59,$12.59,$12.305
06/09/2020,$12.568,388270,$12.503,$12.631,$12.313
06/08/2020,$12.636,695990,$12.552,$12.7825,$12.361
06/05/2020,$12.521,549830,$12.843,$12.87,$12.482
06/04/2020,$12.53,619170,$12.804,$12.874,$12.362
06/03/2020,$12.963,776090,$12.251,$13.048,$12.178
06/02/2020,$12.109,1018770,$12.245,$12.288,$12.0305
06/01/2020,$12.26,750940,$12.499,$12.499,$12.26
05/29/2020,$12.448,750400,$12.445,$12.5135,$12.39
05/28/2020,$12.534,766220,$12.678,$12.735,$12.486
05/27/2020,$12.592,631730,$12.634,$12.665,$12.404
05/26/2020,$12.471,1011920,$12.40,$12.498,$12.2845
05/22/2020,$12.237,799030,$12.136,$12.247,$12.068
05/21/2020,$12.072,1008790,$12.04,$12.205,$11.962
05/20/2020,$12.124,599170,$12.08,$12.196,$11.824
05/19/2020,$11.906,905760,$12.074,$12.2675,$11.879
05/18/2020,$12.013,870740,$11.881,$12.07,$11.881
05/15/2020,$11.558,1841660,$11.339,$11.711,$11.0235
05/14/2020,$11.321,1247830,$11.207,$11.356,$10.964
05/13/2020,$11.495,567910,$11.957,$11.957,$11.475
05/12/2020,$12.011,696860,$12.423,$12.423,$11.963
05/11/2020,$12.382,788380,$12.49,$12.5575,$12.345
05/08/2020,$12.467,1103710,$12.538,$12.575,$12.1615
05/07/2020,$12.348,707840,$12.358,$12.475,$12.264
05/06/2020,$12.20,627020,$12.108,$12.343,$12.081
05/05/2020,$12.081,577740,$12.036,$12.3865,$11.98
05/04/2020,$11.855,910580,$12.219,$12.219,$11.714
05/01/2020,$12.259,664460,$12.366,$12.4175,$12.0965
04/30/2020,$12.633,889370,$12.571,$12.8835,$12.525
04/29/2020,$12.748,1614670,$13.008,$13.008,$12.32
04/28/2020,$12.885,855100,$12.99,$13.1015,$12.78
04/27/2020,$12.923,665690,$12.727,$13.13,$12.6998
04/24/2020,$12.555,364380,$12.596,$12.748,$12.4645
04/23/2020,$12.598,585610,$12.562,$12.758,$12.40
04/22/2020,$12.501,547570,$12.448,$12.621,$12.339
04/21/2020,$12.271,677630,$12.406,$12.452,$12.1655
04/20/2020,$12.692,460430,$12.406,$12.736,$12.30
04/17/2020,$12.653,720150,$12.723,$12.742,$12.545
04/16/2020,$12.413,597040,$12.279,$12.546,$12.207
04/15/2020,$12.26,597890,$12.162,$12.49,$12.049
04/14/2020,$12.65,763420,$12.602,$12.7605,$12.483
04/13/2020,$12.209,490560,$12.43,$12.43,$11.957
04/09/2020,$12.542,523980,$12.485,$12.733,$12.2818
04/08/2020,$12.30,587670,$11.939,$12.46,$11.874
04/07/2020,$11.771,545360,$11.778,$11.98,$11.511
04/06/2020,$11.603,674750,$11.756,$11.756,$11.249
04/03/2020,$11.223,428980,$11.344,$11.56,$10.939
04/02/2020,$11.449,379930,$11.224,$11.786,$11.15
04/01/2020,$11.339,799470,$11.505,$11.663,$10.8644
03/31/2020,$11.81,1206020,$10.999,$11.8175,$10.999
03/30/2020,$11.024,712270,$10.72,$11.067,$10.467
03/27/2020,$10.631,751680,$10.732,$10.936,$10.455
03/26/2020,$11.054,718690,$10.50,$11.164,$10.50
03/25/2020,$10.413,861010,$10.758,$10.876,$10.305
03/24/2020,$10.689,750110,$10.592,$10.733,$10.305
03/23/2020,$10.247,623890,$10.231,$10.431,$9.653
03/20/2020,$10.074,1045920,$10.575,$10.909,$9.934
03/19/2020,$10.538,901980,$9.176,$10.724,$9.00
03/18/2020,$9.22,1150610,$10.335,$10.415,$9.122
03/17/2020,$10.936,1060720,$10.804,$11.281,$10.563
03/16/2020,$10.666,1368210,$10.288,$10.845,$9.979
03/13/2020,$11.133,1496920,$11.192,$11.37,$10.627
03/12/2020,$10.853,1351310,$11.998,$12.26,$10.806
03/11/2020,$12.415,715510,$12.761,$12.776,$12.20
03/10/2020,$12.998,1429950,$13.193,$13.193,$12.626
03/09/2020,$12.943,808330,$13.135,$13.281,$12.91
03/06/2020,$13.628,733840,$13.39,$13.674,$13.39
03/05/2020,$13.688,983100,$13.396,$13.723,$13.396
03/04/2020,$13.617,777170,$13.605,$13.65,$13.416
03/03/2020,$13.439,660020,$13.623,$13.882,$13.21
03/02/2020,$13.672,748040,$13.573,$13.773,$13.516
02/28/2020,$13.516,996690,$13.34,$13.60,$13.262
02/27/2020,$13.622,709640,$13.757,$14.072,$13.61
02/26/2020,$14.012,507200,$14.064,$14.241,$14.006
02/25/2020,$14.005,989580,$14.571,$14.586,$14.005
02/24/2020,$14.588,530460,$14.632,$14.786,$14.3806
02/21/2020,$14.995,597080,$14.955,$15.068,$14.916
02/20/2020,$14.98,922550,$14.915,$15.028,$14.821
02/19/2020,$14.96,454440,$14.826,$15.017,$14.816
02/18/2020,$14.797,234060,$14.863,$14.8665,$14.753
02/14/2020,$14.884,564790,$14.832,$14.968,$14.712
02/13/2020,$14.807,598680,$14.928,$14.973,$14.693
02/12/2020,$14.984,542780,$15.244,$15.354,$14.945
02/11/2020,$15.21,480290,$15.17,$15.3335,$15.1215
02/10/2020,$15.145,285230,$15.306,$15.357,$15.112
02/07/2020,$15.266,745980,$15.129,$15.357,$15.12
02/06/2020,$15.224,561070,$15.276,$15.3855,$15.195
02/05/2020,$15.284,960780,$15.283,$15.331,$15.084
02/04/2020,$15.181,871070,$15.063,$15.254,$15.046
02/03/2020,$14.948,1018250,$15.245,$15.6085,$14.901
01/31/2020,$15.203,1010880,$15.264,$15.4765,$15.151
01/30/2020,$15.27,1047950,$15.341,$15.71,$15.1337
01/29/2020,$15.26,2546830,$15.70,$16.50,$15.231
01/28/2020,$14.40,607810,$14.302,$14.454,$14.13
01/27/2020,$14.253,517410,$14.152,$14.3788,$14.125
01/24/2020,$14.316,392570,$14.614,$14.674,$14.278
01/23/2020,$14.574,455130,$14.577,$14.666,$14.548
01/22/2020,$14.592,458330,$14.694,$14.734,$14.564
01/21/2020,$14.595,532800,$14.629,$14.757,$14.513
01/17/2020,$14.674,335560,$14.747,$14.747,$14.622
01/16/2020,$14.672,357490,$14.712,$14.796,$14.608
01/15/2020,$14.627,534800,$14.483,$14.705,$14.483
01/14/2020,$14.477,468320,$14.469,$14.568,$14.407
01/13/2020,$14.459,489870,$14.252,$14.5305,$14.252
01/10/2020,$14.239,410880,$14.414,$14.516,$14.2145
01/09/2020,$14.35,642490,$14.445,$14.532,$14.291
01/08/2020,$14.371,395140,$14.395,$14.547,$14.2075
01/07/2020,$14.387,348680,$14.40,$14.537,$14.324
01/06/2020,$14.425,327420,$14.325,$14.546,$14.325
01/03/2020,$14.357,585230,$14.302,$14.489,$14.28
01/02/2020,$14.431,276330,$14.284,$14.489,$14.272
12/31/2019,$14.263,495910,$14.181,$14.312,$14.121
12/30/2019,$14.202,500160,$14.508,$14.508,$14.178
12/27/2019,$14.476,290400,$14.52,$14.549,$14.375
12/26/2019,$14.505,252680,$14.493,$14.535,$14.422
12/24/2019,$14.44,322180,$14.399,$14.46,$14.38
12/23/2019,$14.433,571180,$14.555,$14.555,$14.406
12/20/2019,$14.52,1150830,$14.60,$14.631,$14.484
12/19/2019,$14.595,465410,$14.593,$14.6313,$14.463
12/18/2019,$14.582,338250,$14.762,$14.762,$14.567
12/17/2019,$14.735,335160,$14.678,$14.77,$14.627
12/16/2019,$14.653,442290,$14.575,$14.751,$14.575
12/13/2019,$14.535,523400,$14.665,$14.7375,$14.502
12/12/2019,$14.685,437100,$14.997,$15.089,$14.645
12/11/2019,$15.047,280790,$15.249,$15.249,$14.989
12/10/2019,$15.27,437270,$15.219,$15.284,$15.1303
12/09/2019,$15.23,667150,$15.126,$15.287,$15.123
12/06/2019,$15.16,692650,$15.079,$15.22,$15.056
12/05/2019,$14.986,876350,$15.131,$15.156,$14.9135
12/04/2019,$15.16,857260,$15.067,$15.2265,$15.031
12/03/2019,$14.998,2215430,$14.902,$15.111,$14.728
12/02/2019,$15.008,877270,$15.072,$15.072,$14.842
11/29/2019,$15.033,512950,$15.099,$15.1345,$14.90
11/27/2019,$15.262,366630,$15.20,$15.33,$15.174
11/26/2019,$15.24,839960,$15.229,$15.335,$15.168
11/25/2019,$15.276,530510,$15.20,$15.305,$15.1397
11/22/2019,$15.16,504840,$15.02,$15.229,$14.87
11/21/2019,$14.95,796090,$15.454,$15.454,$14.897
11/20/2019,$15.402,797810,$15.70,$15.7455,$15.3118
11/19/2019,$15.749,525090,$15.562,$15.89,$15.553
11/18/2019,$15.523,540610,$15.611,$15.729,$15.512
11/15/2019,$15.64,444890,$15.712,$15.751,$15.50
11/14/2019,$15.664,659290,$15.724,$15.813,$15.598
11/13/2019,$15.696,642880,$15.729,$15.85,$15.60
11/12/2019,$15.806,719340,$15.615,$15.807,$15.588
11/11/2019,$15.592,592230,$15.557,$15.6215,$15.4825
11/08/2019,$15.613,653600,$15.534,$15.7074,$15.413
11/07/2019,$15.578,634180,$15.58,$15.681,$15.443
11/06/2019,$15.496,729020,$15.467,$15.569,$15.311
11/05/2019,$15.50,672190,$15.421,$15.609,$15.327
11/04/2019,$15.351,699610,$15.499,$15.514,$15.226
11/01/2019,$15.369,701580,$15.357,$15.485,$15.125
10/31/2019,$15.325,548300,$15.328,$15.45,$15.185
10/30/2019,$15.341,818490,$15.096,$15.44,$14.90
10/29/2019,$14.665,428190,$14.60,$14.747,$14.525
10/28/2019,$14.617,399010,$14.60,$14.729,$14.569
10/25/2019,$14.577,449700,$14.444,$14.661,$14.363
10/24/2019,$14.46,413790,$14.31,$14.479,$14.31
10/23/2019,$14.26,504490,$14.272,$14.48,$14.195
10/22/2019,$14.302,420250,$14.418,$14.509,$14.266
10/21/2019,$14.402,316820,$14.385,$14.471,$14.265
10/18/2019,$14.315,767590,$14.375,$14.411,$13.958
10/17/2019,$14.372,838350,$14.417,$14.50,$14.2395
10/16/2019,$14.341,586020,$14.402,$14.493,$14.256
10/15/2019,$14.418,484740,$14.42,$14.474,$14.2995
10/14/2019,$14.394,648730,$14.394,$14.482,$14.265
10/11/2019,$14.415,524460,$14.50,$14.527,$14.334
10/10/2019,$14.352,771510,$14.476,$14.476,$14.31
10/09/2019,$14.437,622800,$14.506,$14.60,$14.432
10/08/2019,$14.396,577910,$14.729,$14.7405,$14.35
10/07/2019,$14.735,643920,$14.673,$14.815,$14.54
10/04/2019,$14.659,479660,$14.575,$14.801,$14.5215
10/03/2019,$14.542,474340,$14.508,$14.6525,$14.258
10/02/2019,$14.49,698550,$14.586,$14.586,$14.309
10/01/2019,$14.634,605520,$14.839,$14.99,$14.615
09/30/2019,$14.837,780310,$14.716,$14.9115,$14.643
09/27/2019,$14.703,505050,$14.91,$14.91,$14.574
09/26/2019,$14.937,379340,$14.946,$15.158,$14.772
09/25/2019,$14.957,532190,$14.881,$15.00,$14.48
09/24/2019,$14.888,1097220,$15.226,$15.226,$14.7918
09/23/2019,$15.059,627340,$14.864,$15.137,$14.782
09/20/2019,$14.905,2639680,$15.053,$15.277,$14.7275
09/19/2019,$15.045,1140720,$14.817,$15.346,$14.817
09/18/2019,$14.813,999200,$14.888,$15.039,$14.671
09/17/2019,$14.901,1005460,$14.684,$14.979,$14.639
09/16/2019,$14.745,1295920,$14.484,$14.759,$14.429
09/13/2019,$14.578,1213630,$14.85,$14.941,$14.5335
09/12/2019,$14.84,1273240,$14.759,$15.00,$14.726
09/11/2019,$14.754,1157140,$14.495,$14.766,$14.3143
09/10/2019,$14.496,1178760,$14.185,$14.496,$14.069
09/09/2019,$14.369,1172370,$13.978,$14.392,$13.793
09/06/2019,$13.989,702130,$14.21,$14.275,$13.984
09/05/2019,$14.141,1255410,$13.785,$14.21,$13.737
09/04/2019,$13.717,2953060,$14.483,$14.483,$13.592
09/03/2019,$14.36,1236010,$14.248,$14.436,$14.186
08/30/2019,$14.329,1466110,$14.252,$14.381,$14.1495
08/29/2019,$14.139,833210,$14.069,$14.211,$13.945
08/28/2019,$13.946,1062590,$13.85,$13.998,$13.687
08/27/2019,$13.872,1097960,$14.045,$14.1205,$13.80
08/26/2019,$13.962,767620,$13.917,$14.008,$13.78
08/23/2019,$13.811,462600,$14.059,$14.228,$13.761
08/22/2019,$14.122,503610,$14.07,$14.256,$14.033
08/21/2019,$14.089,1460940,$14.166,$14.29,$14.084
08/20/2019,$14.051,695060,$13.977,$14.175,$13.7125
08/19/2019,$13.975,1005620,$13.882,$14.07,$13.671
08/16/2019,$13.733,2648100,$13.729,$13.806,$13.587
08/15/2019,$13.639,817360,$13.799,$13.825,$13.59
08/14/2019,$13.795,1302190,$13.711,$13.934,$13.553
08/13/2019,$13.873,1439840,$14.042,$14.20,$13.821
08/12/2019,$14.074,1427140,$13.959,$14.094,$13.802
08/09/2019,$14.07,823730,$13.947,$14.356,$13.896
08/08/2019,$14.027,1265530,$13.887,$14.14,$13.871
08/07/2019,$13.835,1202760,$13.245,$13.924,$13.114
08/06/2019,$13.41,1300040,$13.415,$13.589,$13.259
08/05/2019,$13.252,1168150,$13.246,$13.4795,$13.061
08/02/2019,$13.43,1525800,$13.495,$13.743,$13.315
08/01/2019,$13.548,1263040,$13.70,$13.908,$13.45
07/31/2019,$13.673,3779930,$12.70,$14.072,$12.70
07/30/2019,$12.319,1122700,$12.141,$12.3933,$12.116
07/29/2019,$12.218,1277030,$12.313,$12.404,$12.113
07/26/2019,$12.332,834320,$12.259,$12.384,$12.245
07/25/2019,$12.219,496110,$12.243,$12.259,$12.1115
07/24/2019,$12.273,660280,$12.099,$12.273,$12.053
07/23/2019,$12.158,639480,$12.281,$12.281,$12.11
07/22/2019,$12.225,753750,$12.183,$12.29,$12.148
